,y,x
149950023,29.42574,-98.562771
149950032,29.423408,-98.543289
149950037,29.423603,-98.545399
149950053,29.42394,-98.551185
149950055,29.424118,-98.553025
149950064,29.426109,-98.568088
149950066,29.426179,-98.568918
149950072,29.422303,-98.534851
149950094,29.4200988,-98.5098445
149950104,29.420916,-98.5186718
149950107,29.4212306,-98.5220717
149950109,29.4215462,-98.525481
149950111,29.4217568,-98.5277565
149950130,29.449896,-98.602797
149950132,29.453007,-98.602749
149950135,29.453815,-98.60275
149950137,29.45474,-98.602741
149950139,29.456091,-98.602731
149950161,29.4800021,-98.5840293
149950164,29.4800448,-98.5839861
149950166,29.4801807,-98.5838486
149950185,29.528241,-98.535494
149950198,29.523924,-98.539751
149950220,29.5167097,-98.5470607
149950222,29.5159484,-98.5478063
149950224,29.5138823,-98.5498235
149950235,29.508198,-98.555335
149950238,29.501911,-98.561606
149950239,29.501286,-98.562235
149950241,29.4999539,-98.5635776
149950244,29.495543,-98.568068
149950246,29.494489,-98.569122
149950248,29.4917105,-98.5719793
149950250,29.4909026,-98.5728328
149950253,29.4898998,-98.5736817
149950259,29.4891984,-98.5744581
149950268,29.486194,-98.577599
149950269,29.485562,-98.578231
149950270,29.483836,-98.579908
149950272,29.483745,-98.579996
149950273,29.483179,-98.580553
149950275,29.481879,-98.581854
149950279,29.479873,-98.583902
149950295,29.478938,-98.585166
149950302,29.477532,-98.590298
149950303,29.47662,-98.593913
149950305,29.476269,-98.595345
149950313,29.4749041,-98.6008284
149950338,29.4722779,-98.6025167
149950339,29.4698014,-98.6025249
149950340,29.4663371,-98.6025061
149950342,29.462132,-98.602532
149950347,29.461125,-98.602534
149950349,29.4577406,-98.6025605
149950351,29.456233,-98.602546
149950354,29.453816,-98.602578
149950365,29.449893,-98.6026311
149950639,29.571783,-98.46435
149950669,29.51487,-98.644344
149950802,29.464299,-98.59031
149950804,29.464305,-98.591221
149950838,29.572695,-98.576331
149950867,29.575644,-98.575845
149950885,29.509481,-98.67641
149950894,29.50999,-98.676303
149950901,29.512316,-98.676456
149950927,29.455519,-98.530384
149950929,29.458708,-98.529989
149950931,29.459771,-98.529856
149950964,29.5967,-98.715212
149951041,29.420349,-98.622793
149951093,29.502838,-98.688683
149951098,29.502842,-98.685248
149951234,29.506677,-98.593911
149951263,29.5082945,-98.590387
149951265,29.5086049,-98.5900338
149951586,29.54337,-98.670901
149951691,29.518419,-98.621345
149951751,29.423402,-98.631878
149951758,29.424107,-98.632366
149951785,29.4262098,-98.6338285
149951795,29.4263528,-98.6349026
149951805,29.426602,-98.637976
149951807,29.4267996,-98.6383546
149951809,29.4271709,-98.6390939
149951825,29.4273912,-98.6423432
149951829,29.4273957,-98.6433089
149951835,29.427697,-98.6490273
149951852,29.509991,-98.6754
149952323,29.490708,-98.690983
149952453,29.525223,-98.515207
149952455,29.525734,-98.514703
149952457,29.528444,-98.511943
149952461,29.528596,-98.51214
149952467,29.529017,-98.511733
149952471,29.529948,-98.511495
149952473,29.531791,-98.511016
149952480,29.571983,-98.677635
149952517,29.566429,-98.680786
149952580,29.572363,-98.500343
149952594,29.4271699,-98.5818292
149952601,29.42551,-98.582008
149952602,29.424579,-98.582134
149952640,29.568967,-98.5253005
149952641,29.5688451,-98.5247582
149952647,29.4692932,-98.6668565
149952738,29.549491,-98.641034
149952757,29.422772,-98.543719
149952795,29.423059,-98.551292
149952801,29.423239,-98.553142
149952804,29.423294,-98.553695
149952810,29.423832,-98.558512
149952814,29.423912,-98.559315
149952816,29.424007,-98.560296
149952818,29.424262,-98.562954
149952831,29.424735,-98.568263
149952840,29.420789,-98.527882
149952878,29.422412,-98.543415
149952885,29.4180751,-98.5003081
149952910,29.419036,-98.509997
149952912,29.4191095,-98.5107941
149952913,29.4193197,-98.5130755
149952918,29.4198484,-98.5188112
149952920,29.4201612,-98.5222059
149952922,29.4204759,-98.5256214
149952924,29.4206856,-98.5278966
149952958,29.442115,-98.528739
149952973,29.5805619,-98.4771758
149953139,29.497678,-98.677818
149953142,29.498758,-98.6781
149953156,29.517579,-98.68369
149953162,29.520431,-98.682687
149953186,29.522911,-98.682988
149953199,29.5268247,-98.686877
149953217,29.518765,-98.686254
149953225,29.504684,-98.529216
149953237,29.504757,-98.533941
149953287,29.504319,-98.523894
149953352,29.519513,-98.657768
149953373,29.434335,-98.560302
149953375,29.437192,-98.559916
149953383,29.440055,-98.559543
149953385,29.442786,-98.559168
149953386,29.44552,-98.558843
149953513,29.468757,-98.672279
149953520,29.468565,-98.670585
149953542,29.5887444,-98.5230858
149953553,29.589644,-98.52417
149953590,29.4444194,-98.5985011
149953660,29.554667,-98.634478
149953662,29.55406,-98.635018
149953663,29.553435,-98.635575
149953691,29.54989,-98.635402
149953703,29.549227,-98.634773
149953873,29.528369,-98.507602
149953882,29.4456822,-98.512809
149953885,29.445803,-98.514029
149953894,29.4456925,-98.5087737
149953905,29.4679238,-98.5526824
149953917,29.4675706,-98.548931
149953919,29.467727,-98.550632
149953921,29.46792,-98.552638
149953927,29.465997,-98.540276
149953929,29.466209,-98.542625
149953941,29.467191,-98.546254
149953942,29.467489,-98.546569
149953957,29.4678476,-98.5488956
149954017,29.5595414,-98.4687667
149954023,29.560018,-98.468198
149954054,29.4716336,-98.6584625
149954079,29.494663,-98.675898
149954094,29.441305,-98.56582
149954104,29.441482,-98.569746
149954113,29.43121,-98.54975
149954144,29.494183,-98.67346
149954156,29.5738072,-98.6661489
149954176,29.5734814,-98.6632653
149954183,29.522776,-98.659631
149954189,29.521621,-98.659809
149954239,29.494589,-98.636002
149954241,29.494645,-98.636424
149954245,29.575661,-98.553793
149954293,29.577419,-98.549207
149954303,29.577787,-98.548344
149954325,29.5649893,-98.6507274
149954344,29.5652851,-98.6513372
149954364,29.520065,-98.620524
149954452,29.419514,-98.565198
149954454,29.419675,-98.566999
149954457,29.419745,-98.567926
149954458,29.419826,-98.568865
149954465,29.4213284,-98.5853821
149954521,29.4977394,-98.6833622
149954588,29.562274,-98.536402
149954592,29.504298,-98.689769
149954593,29.504427,-98.689764
149954596,29.504992,-98.689716
149954600,29.5064949,-98.6895308
149954603,29.506592,-98.689487
149954610,29.507232,-98.688815
149954651,29.511785,-98.68547
149954714,29.529823,-98.668962
149954715,29.529818,-98.668039
149954725,29.499102,-98.66298
149954786,29.497446,-98.516869
149954798,29.497226,-98.518869
149954806,29.49748,-98.511283
149954998,29.517851,-98.65718
149955037,29.475354,-98.572321
149955040,29.477126,-98.570961
149955043,29.478975,-98.569585
149955056,29.480016,-98.569439
149955063,29.48107,-98.569468
149955107,29.50185,-98.53223
149955112,29.504199,-98.532241
149955158,29.521472,-98.610106
149955160,29.5214719,-98.6094804
149955163,29.5214734,-98.6091628
149955210,29.537047,-98.665671
149955216,29.418447,-98.557097
149955218,29.4186543,-98.559226
149955221,29.41871,-98.559911
149955223,29.418846,-98.561327
149955227,29.419019,-98.563035
149955238,29.419139,-98.56349
149955283,29.5553011,-98.5814053
149955318,29.599628,-98.7182289
149955329,29.598915,-98.71686
149955447,29.56431,-98.607403
149955624,29.5352726,-98.490256
149955630,29.5336439,-98.4874482
149955631,29.5328007,-98.4863811
149955637,29.531749,-98.4853265
149955656,29.5231465,-98.480822
149955661,29.521761,-98.4799954
149955700,29.5190017,-98.4796635
149955703,29.519941,-98.480165
149955711,29.5206363,-98.4807189
149955713,29.5212312,-98.4809031
149955714,29.521785,-98.481155
149955727,29.5303188,-98.4854702
149955735,29.532114,-98.4871058
149955737,29.532953,-98.4881805
149955814,29.553655,-98.616287
149955933,29.445653,-98.717988
149956005,29.420619,-98.635089
149956007,29.420624,-98.636024
149956022,29.440575,-98.6923294
149956052,29.549101,-98.597173
149956054,29.549095,-98.598148
149956089,29.478411,-98.582791
149956313,29.50757,-98.623643
149956314,29.509975,-98.621247
149956316,29.510259,-98.620968
149956360,29.418285,-98.624559
149956366,29.41834,-98.625358
149956418,29.633104,-98.481851
149956419,29.632787,-98.483025
149956424,29.442223,-98.475237
149956557,29.5417144,-98.4910117
149956572,29.524419,-98.535297
149956618,29.575738,-98.46691
149956771,29.606766,-98.615813
149957290,29.4275552,-98.5109178
149957296,29.429527,-98.5106852
149957297,29.4306157,-98.5105567
149957300,29.4316952,-98.5104294
149957301,29.4349261,-98.5100481
149957303,29.4370953,-98.5097922
149957304,29.4381825,-98.5096639
149957344,29.413568,-98.640575
149957357,29.491399,-98.476498
149957358,29.491571,-98.4765
149957423,29.558372,-98.607864
149957425,29.55838,-98.605751
149957430,29.5612203,-98.5821632
149957541,29.521913,-98.683384
149957555,29.522932,-98.685336
149957893,29.509166,-98.511755
149957937,29.457792,-98.605513
149957938,29.457798,-98.607293
149957952,29.457977,-98.611966
149957969,29.512461,-98.508973
149957978,29.464854,-98.572857
149958071,29.526905,-98.546261
149958118,29.553394,-98.473485
149958129,29.459885,-98.645617
149958143,29.429285,-98.483074
149958216,29.429024,-98.567718
149958218,29.424018,-98.568349
149958226,29.417654,-98.569148
149958282,29.413653,-98.500788
149958309,29.507016,-98.669111
149958346,29.52071,-98.550119
149958349,29.521333,-98.549766
149958378,29.569813,-98.704817
149958380,29.568981,-98.704743
149958382,29.567126,-98.704577
149958418,29.4263786,-98.4813803
149958419,29.4263742,-98.479199
149958429,29.426322,-98.477152
149958432,29.426332,-98.470256
149958435,29.426341,-98.46852
149958437,29.426342,-98.468012
149958441,29.426345,-98.465642
149958444,29.426353,-98.464367
149958446,29.426353,-98.463343
149958448,29.426355,-98.463255
149958450,29.426353,-98.459009
149958451,29.426356,-98.457971
149958601,29.530105,-98.56962
149958606,29.509409,-98.51678
149958617,29.511577,-98.514642
149958637,29.576337,-98.539163
149958681,29.508869,-98.498051
149958702,29.4699964,-98.539723
149959120,29.56861,-98.575109
149959135,29.567159,-98.573906
149959180,29.53342,-98.499291
149959205,29.535261,-98.500745
149959208,29.535886,-98.501558
149959209,29.537641,-98.503819
149959257,29.487925,-98.585655
149959279,29.5788377,-98.5656086
149959383,29.531393,-98.680231
149959484,29.5759841,-98.5034735
149959594,29.490176,-98.656755
149959601,29.479572,-98.488884
149959648,29.479887,-98.485847
149959665,29.576996,-98.640275
149959667,29.576994,-98.638873
149959669,29.576992,-98.637616
149959671,29.576989,-98.636158
149959674,29.576988,-98.635243
149959681,29.5770134,-98.6326372
149959845,29.433211,-98.465747
149959847,29.433961,-98.465757
149959857,29.422958,-98.465388
149959863,29.425067,-98.465646
149959880,29.4415801,-98.465514
149959882,29.443156,-98.465526
149959967,29.530131,-98.629617
149959986,29.5734992,-98.5704748
149960091,29.527279,-98.523424
149960095,29.525409,-98.52197
149960125,29.585878,-98.575564
149960131,29.583427,-98.573213
149960140,29.582128,-98.572147
149960142,29.581454,-98.571649
149960144,29.580757,-98.571147
149960165,29.563929,-98.492543
149960207,29.527451,-98.607201
149960209,29.52778,-98.607083
149960215,29.52555,-98.551494
149960261,29.594062,-98.46829
149960279,29.597291,-98.468637
149960282,29.59822,-98.46838
149960302,29.599828,-98.467259
149960305,29.601021,-98.467646
149960319,29.4284548,-98.494425
149960513,29.555451,-98.62775
149960521,29.425027,-98.576589
149960523,29.4257251,-98.5843769
149960792,29.532158,-98.697455
149960802,29.5341416,-98.6996413
149960830,29.464903,-98.51888
149960836,29.4640115,-98.4993032
149960839,29.4640145,-98.501012
149960841,29.4640125,-98.5021431
149960846,29.4640089,-98.504315
149960847,29.4640058,-98.5061005
149960853,29.464858,-98.514083
149960855,29.464868,-98.514558
149960860,29.4641266,-98.4993025
149961059,29.519244,-98.472253
149961137,29.5457429,-98.5146118
149961227,29.5094854,-98.6051165
149961330,29.545842,-98.63949
149961701,29.422614,-98.559481
149961709,29.420623,-98.559678
149961719,29.500781,-98.520912
149961733,29.500769,-98.524226
149961776,29.4233081,-98.5275634
149961790,29.554983,-98.613613
149961869,29.563082,-98.554034
149962004,29.6101686,-98.4677183
149962009,29.609498,-98.467932
149962019,29.6086394,-98.4682058
149962028,29.593,-98.472723
149962100,29.551114,-98.4869686
149962107,29.5535145,-98.4860287
149962111,29.5550637,-98.4853417
149962142,29.5762099,-98.4779143
149962146,29.5838759,-98.4753767
149962148,29.584321,-98.47524
149962178,29.6102992,-98.4685558
149962285,29.5624048,-98.4829924
149962382,29.4338035,-98.4944622
149962389,29.4357696,-98.4959235
149962400,29.4427947,-98.4993269
149962409,29.4529507,-98.4992985
149962410,29.4538674,-98.4993045
149962413,29.4567588,-98.4993001
149962415,29.4576796,-98.4992975
149962417,29.4586725,-98.4993195
149962423,29.4697436,-98.4992905
149962426,29.4750116,-98.4993005
149962427,29.4752176,-98.4993045
149962429,29.4766126,-98.4993005
149962430,29.4803486,-98.4992885
149962433,29.4812476,-98.4992795
149962436,29.4862216,-98.4992845
149962437,29.4881376,-98.4992605
149962443,29.4952596,-98.4992785
149962445,29.5079166,-98.4992875
149962447,29.5153446,-98.4992657
149962449,29.5202039,-98.4991244
149962457,29.5208949,-98.4990976
149962459,29.5230964,-98.4991587
149962489,29.5342233,-98.4950937
149962642,29.5437727,-98.4912227
149962668,29.5519701,-98.4875344
149962698,29.5652571,-98.482705
149962715,29.577044,-98.4784121
149962732,29.584452,-98.4759521
149962741,29.591018,-98.4740661
149962814,29.515837,-98.666071
149962835,29.513239,-98.669319
149962837,29.513254,-98.669295
149962846,29.514379,-98.667792
149962873,29.431404,-98.681846
149962888,29.518535,-98.65266
149962932,29.595541,-98.638779
149963015,29.467102,-98.51385
149963028,29.476019,-98.513711
149963049,29.575684,-98.475657
149963172,29.476689,-98.603753
149963174,29.477212,-98.603751
149963186,29.571012,-98.612812
149963188,29.571015,-98.611325
149963265,29.523374,-98.676902
149963268,29.522855,-98.677502
149963273,29.571781,-98.61384
149963291,29.527347,-98.609024
149963324,29.527142,-98.606597
149963359,29.600568,-98.509899
149963362,29.601264,-98.509643
149963367,29.420993,-98.4755122
149963384,29.556736,-98.561618
149963562,29.442578,-98.721924
149963573,29.493164,-98.632844
149963575,29.492526,-98.634515
149963577,29.491799,-98.636422
149963591,29.489893,-98.532168
149963601,29.571679,-98.517874
149963664,29.565564,-98.51152
149964081,29.435768,-98.51913
149964083,29.437382,-98.518943
149964084,29.4379411,-98.518886
149964086,29.4390114,-98.5187585
149964089,29.4411724,-98.5184979
149964095,29.431413,-98.519269
149964097,29.4320931,-98.5191854
149964102,29.428384,-98.519934
149964106,29.43035,-98.519702
149964109,29.4314416,-98.5195789
149964112,29.445635,-98.518039
149964114,29.4462617,-98.517967
149964119,29.447921,-98.51776
149964121,29.453141,-98.517098
149964129,29.5197284,-98.6356709
149964140,29.522564,-98.63659
149964183,29.540122,-98.525014
149964200,29.433962,-98.458113
149964321,29.434736,-98.495921
149964326,29.435188,-98.496256
149964328,29.435463,-98.496473
149964367,29.439501,-98.70208
149964378,29.440302,-98.700812
149964440,29.535993,-98.544112
149964445,29.536557,-98.544825
149964447,29.537089,-98.545501
149964448,29.537623,-98.546189
149964495,29.46751,-98.643215
149964498,29.467568,-98.642846
149964521,29.560072,-98.654263
149964974,29.514886,-98.665624
149964980,29.514855,-98.665281
149965012,29.589889,-98.577635
149965025,29.461876,-98.607037
149965042,29.483923,-98.475495
149965051,29.485365,-98.475778
149965055,29.486327,-98.475441
149965065,29.487298,-98.475013
149965087,29.490188,-98.473941
149965112,29.485367,-98.475527
149965125,29.486328,-98.475227
149965143,29.487298,-98.474757
149965199,29.49019,-98.473711
149965211,29.491192,-98.474225
149965227,29.484224,-98.475357
149965577,29.535279,-98.5106812
149965594,29.435693,-98.518354
149965695,29.447038,-98.723024
149965904,29.4151007,-98.5027697
149966053,29.570298,-98.464655
149966415,29.4265387,-98.6433179
149966419,29.547951,-98.505082
149966478,29.528375,-98.565775
149966594,29.515466,-98.627108
149966612,29.517293,-98.625003
149966614,29.517946,-98.624363
149966656,29.4427104,-98.5719349
149966670,29.488738,-98.631113
149966676,29.488282,-98.632435
149966683,29.487603,-98.634063
149966839,29.5892731,-98.6421468
149966882,29.510515,-98.679981
149967127,29.522666,-98.512798
149967132,29.523986,-98.511471
149967137,29.414352,-98.546057
149967145,29.431895,-98.516134
149967146,29.432198,-98.516105
149967152,29.428082,-98.516585
149967156,29.430043,-98.516352
149967206,29.576589,-98.53529
149967214,29.552752,-98.494923
149967292,29.440122,-98.707507
149967299,29.440358,-98.706674
149967301,29.440788,-98.705704
149967318,29.4413619,-98.7043241
149967371,29.529093,-98.624666
149967380,29.4303677,-98.4868441
149967384,29.428177,-98.48435
149967612,29.523027,-98.54789
149967629,29.423997,-98.640152
149967634,29.421472,-98.64014
149967671,29.494507,-98.604461
149967877,29.591466,-98.464389
149967944,29.598366,-98.469558
149968023,29.430304,-98.629957
149968025,29.428827,-98.62998
149968027,29.428086,-98.629987
149968029,29.426602,-98.630019
149968034,29.506214,-98.519379
149968056,29.470647,-98.608259
149968084,29.544312,-98.520726
149968092,29.455215,-98.645343
149968109,29.5456606,-98.5863598
149968177,29.553022,-98.6867645
149968188,29.458984,-98.650719
149968273,29.559333,-98.699831
149968374,29.530856,-98.490383
149968384,29.53216,-98.497633
149968423,29.491103,-98.600654
149968426,29.491004,-98.600749
149968464,29.482039,-98.57746
149968499,29.425055,-98.468009
149968507,29.419414,-98.468072
149968538,29.555984,-98.608687
149968547,29.450377,-98.729678
149968552,29.5205543,-98.7028108
149968702,29.598068,-98.488672
149968703,29.598552,-98.495672
149968708,29.598616,-98.496726
149968712,29.598525,-98.498812
149968724,29.5985018,-98.500516
149968794,29.5553713,-98.4768155
149968833,29.558522,-98.475105
149968882,29.539982,-98.511438
149968910,29.47154,-98.666265
149968915,29.471146,-98.666714
149968931,29.4691117,-98.6511194
149968950,29.501338,-98.688681
149968952,29.5013418,-98.687084
149969004,29.45622,-98.598573
149969023,29.460458,-98.598971
149969035,29.461444,-98.599175
149969045,29.465401,-98.598394
149969110,29.538669,-98.496696
149969179,29.5013586,-98.6843058
149969183,29.501357,-98.682587
149969209,29.430817,-98.628163
149969236,29.562463,-98.604552
149969238,29.561687,-98.604557
149969240,29.560913,-98.604553
149969265,29.559853,-98.60369
149969319,29.429745,-98.6626798
149969343,29.4269946,-98.6645876
149969351,29.4268208,-98.6654596
149969366,29.427351,-98.508632
149969371,29.429313,-98.508393
149969373,29.4304063,-98.5082962
149969382,29.4347361,-98.5077956
149969385,29.4368933,-98.5075831
149969387,29.4379822,-98.5074945
149969475,29.563536,-98.548176
149969478,29.563278,-98.547399
149969606,29.4224269,-98.4942535
149969912,29.4241242,-98.5126265
149969920,29.423786,-98.509081
149969922,29.423888,-98.510071
149969930,29.572106,-98.542167
149969997,29.5916105,-98.5961853
149970010,29.5925591,-98.5866956
149970021,29.5937874,-98.5778716
149970026,29.5939031,-98.5774377
149970030,29.594029,-98.577041
149970090,29.5457579,-98.67401
149970185,29.5591195,-98.6603754
149970219,29.569328,-98.651068
149970224,29.570901,-98.6499953
149970234,29.576765,-98.6447114
149970237,29.577492,-98.6440147
149970262,29.5845402,-98.6376701
149970277,29.5864026,-98.6319865
149970279,29.5865454,-98.6307508
149970286,29.5874189,-98.6242363
149970288,29.5875284,-98.6232452
149970290,29.587923,-98.6200037
149970307,29.5894359,-98.6079227
149970334,29.5906535,-98.5960568
149970351,29.5918923,-98.5865926
149970355,29.592047,-98.585311
149970364,29.5933066,-98.577182
149970381,29.5974142,-98.5676728
149970417,29.6011391,-98.5519358
149970482,29.6074755,-98.5246435
149970485,29.6078512,-98.5231797
149970512,29.6082468,-98.5077721
149970537,29.6082066,-98.493207
149970562,29.6091617,-98.485451
149970577,29.609282,-98.482199
149971072,29.6097785,-98.4691383
149971413,29.543655,-98.6773612
149971417,29.5472787,-98.673849
149971430,29.5536184,-98.6681611
149971516,29.5877822,-98.630546
149971532,29.5888491,-98.620132
149971566,29.5775638,-98.6457383
149971567,29.5782893,-98.6450487
149971595,29.5876669,-98.6315498
149971907,29.570683,-98.651794
149971911,29.5698837,-98.652335
149971913,29.5692654,-98.6527813
149972234,29.421691,-98.545616
149972244,29.424103,-98.545332
149972382,29.512375,-98.561225
149972416,29.494638,-98.503183
149972457,29.494625,-98.502262
149972476,29.571806,-98.6162518
149972478,29.571866,-98.6156808
149972547,29.60604,-98.524932
149972607,29.433464,-98.556513
149972610,29.434257,-98.556668
149972715,29.498236,-98.590762
149972720,29.498534,-98.590873
149972775,29.500952,-98.597443
149972906,29.4472887,-98.6704284
149972919,29.4483589,-98.6698524
149972973,29.4564161,-98.6694508
149972998,29.4615842,-98.6731735
149973038,29.530078,-98.676593
149973057,29.531672,-98.545225
149973066,29.532493,-98.546447
149973373,29.503095,-98.659395
149973406,29.496245,-98.569035
149973440,29.528805,-98.63431
149973466,29.495846,-98.604464
149973485,29.449134,-98.493047
149973489,29.4491397,-98.4894249
149973582,29.44898,-98.554044
149973589,29.448709,-98.554497
149973607,29.44915,-98.559193
149973618,29.449731,-98.559765
149973629,29.449979,-98.560767
149973638,29.47975,-98.651747
149973671,29.585265,-98.521024
149973724,29.495283,-98.601377
149973730,29.533803,-98.504116
149973755,29.56217,-98.548712
149973774,29.562481,-98.603061
149973816,29.4252999,-98.5123557
149973846,29.4172363,-98.5133629
149974007,29.554569,-98.61633
149974082,29.458044,-98.4700059
149974175,29.465995,-98.670931
149974180,29.465789,-98.67043
149974325,29.554901,-98.635223
149974326,29.555266,-98.635147
149974397,29.524593,-98.473771
149974400,29.5247277,-98.473513
149974615,29.456806,-98.707475
149974618,29.456802,-98.70696
149974702,29.5855436,-98.5002486
149974885,29.505991,-98.619408
149974888,29.556626,-98.560532
149974900,29.557571,-98.559593
149974922,29.558855,-98.558256
149974935,29.559947,-98.557682
149974950,29.5384807,-98.5680651
149975018,29.534506,-98.667075
149975029,29.534945,-98.665303
149975038,29.500089,-98.602647
149975053,29.501634,-98.6044
149975074,29.506058,-98.606979
149975108,29.508965,-98.604506
149975287,29.50352,-98.665162
149975296,29.570971,-98.580492
149975760,29.4311383,-98.6103373
149975791,29.4339812,-98.6233449
149975794,29.4340525,-98.6240774
149975864,29.4338885,-98.6481174
149975887,29.4383707,-98.6590718
149975891,29.4384365,-98.6592048
149975893,29.4386197,-98.6595406
149975924,29.446094,-98.6710506
149975937,29.4461346,-98.6781694
149975947,29.4469211,-98.6811571
149975960,29.4495758,-98.6851527
149975979,29.4548363,-98.6880978
149976004,29.4679054,-98.6948543
149976073,29.4389748,-98.6581406
149976075,29.4391633,-98.6585524
149976077,29.4392232,-98.6586738
149976116,29.4468785,-98.6699421
149976137,29.4474344,-98.6799882
149976170,29.4576088,-98.6884427
149976171,29.4585023,-98.6889043
149976182,29.4627506,-98.6909956
149976187,29.4641673,-98.691836
149976199,29.4706192,-98.6951679
149976201,29.471844,-98.6958017
149976204,29.4735373,-98.69656
149976209,29.4749643,-98.6973269
149976246,29.4830297,-98.707433
149976266,29.4899146,-98.7063897
149976324,29.4811774,-98.7080969
149976363,29.4318341,-98.6099278
149976368,29.4848891,-98.7093914
149976411,29.41898,-98.5899842
149976413,29.4193726,-98.5901955
149976468,29.4349348,-98.6240732
149976560,29.529836,-98.606126
149976564,29.530333,-98.60608
149976588,29.5762421,-98.512213
149976724,29.417471,-98.567262
149976726,29.416114,-98.567427
149976755,29.513463,-98.620875
149976756,29.514383,-98.620132
149976962,29.5335494,-98.7006116
149976976,29.5363054,-98.6976188
149977120,29.511528,-98.608405
149977128,29.511698,-98.608769
149977154,29.512641,-98.608765
149977359,29.577996,-98.553914
149977364,29.553351,-98.61345
149977381,29.459725,-98.601774
149977383,29.461041,-98.601761
149977437,29.4342454,-98.5594473
149977451,29.43997,-98.55867
149977453,29.44271,-98.5583
149977455,29.445445,-98.557973
149977524,29.484903,-98.622472
149977743,29.4440957,-98.6969968
149977760,29.4448947,-98.6958991
149977989,29.578092,-98.691015
149978107,29.503449,-98.518334
149978186,29.522196,-98.65496
149978292,29.476533,-98.50185
149978295,29.47647,-98.502024
149978308,29.475608,-98.50343
149978381,29.512077,-98.606324
149978392,29.511794,-98.605456
149978416,29.510692,-98.531201
149978432,29.496985,-98.528535
149978434,29.497824,-98.528532
149978436,29.498665,-98.528538
149978438,29.500343,-98.528547
149978500,29.602102,-98.504759
149978502,29.602655,-98.505152
149978554,29.567301,-98.463962
149978569,29.497687,-98.60422
149978600,29.498475,-98.606391
149978789,29.544374,-98.566247
149978840,29.525006,-98.54115
149978877,29.546587,-98.6220686
149979038,29.502595,-98.604533
149979188,29.461136,-98.604932
149979194,29.490246,-98.563738
149979206,29.490573,-98.563036
149979231,29.483475,-98.679596
149979259,29.470766,-98.637579
149979261,29.469671,-98.636142
149979262,29.504428,-98.688654
149979327,29.473128,-98.666956
149979868,29.505715,-98.614501
149979889,29.42389,-98.56701
149979894,29.422361,-98.567216
149980135,29.5833989,-98.6365863
149980144,29.5834677,-98.6361947
149980186,29.441363,-98.7264553
149980189,29.440491,-98.72748
149980294,29.4175076,-98.4859225
149980316,29.448145,-98.520011
149980321,29.4474413,-98.5125993
149980322,29.447616,-98.514441
149980475,29.530384,-98.622657
149980482,29.495833,-98.569464
149980490,29.497247,-98.568143
149980774,29.418525,-98.58364
149980779,29.434494,-98.56205
149980781,29.437359,-98.561662
149980788,29.4402257,-98.5613045
149980790,29.442959,-98.560934
149980797,29.445695,-98.560585
149980863,29.463126,-98.57593
149980899,29.43971,-98.720281
149980902,29.439095,-98.720285
149981138,29.6180515,-98.6508557
149981142,29.6181935,-98.6509232
149981150,29.575354,-98.639787
149981270,29.5893298,-98.5221283
149981475,29.504708,-98.524232
149981477,29.501791,-98.521742
149981497,29.49461,-98.519185
149981500,29.493744,-98.519352
149981502,29.492869,-98.519565
149981504,29.492044,-98.519766
149981505,29.491281,-98.519941
149981510,29.459115,-98.518875
149981516,29.480893,-98.520792
149981517,29.48334,-98.520788
149981519,29.485773,-98.520779
149981523,29.488535,-98.520784
149981552,29.508145,-98.526474
149981560,29.510707,-98.527345
149981562,29.511483,-98.527522
149981567,29.467117,-98.52083
149981570,29.469548,-98.520825
149981572,29.471981,-98.520814
149981574,29.476037,-98.520823
149981630,29.538246,-98.554113
149981646,29.595435,-98.478705
149981689,29.505444,-98.659902
149981707,29.476655,-98.494571
149981828,29.555234,-98.472948
149981835,29.425049,-98.468522
149981837,29.425682,-98.468521
149981844,29.464238,-98.562242
149982272,29.4996397,-98.6117482
149982274,29.5020444,-98.6092432
149982345,29.507846,-98.618342
149982361,29.506837,-98.618883
149982382,29.5494616,-98.4903316
149982489,29.5142436,-98.6100613
149982492,29.422639,-98.692959
149982516,29.422515,-98.689349
149982581,29.5676182,-98.6768304
149982602,29.5638735,-98.6877327
149982619,29.436165,-98.487213
149982627,29.437636,-98.48467
149982628,29.43824,-98.483654
149982650,29.503369,-98.498362
149982651,29.501247,-98.495722
149982728,29.4410933,-98.7260216
149983063,29.519799,-98.522891
149983203,29.563493,-98.60927
149983221,29.482956,-98.678724
149983255,29.5218414,-98.5654805
149983313,29.509679,-98.590907
149983345,29.575538,-98.572177
149983355,29.575818,-98.574165
149983390,29.575133,-98.579334
149983401,29.562518,-98.467044
149983406,29.563094,-98.466455
149983411,29.5389654,-98.5661553
149983417,29.455986,-98.4745876
149983467,29.488159,-98.504372
149983468,29.488159,-98.504405
149983476,29.488565,-98.51106
149983478,29.488597,-98.516345
149983485,29.488598,-98.519149
149983567,29.516253,-98.628164
149983569,29.518826,-98.626539
149983577,29.519191,-98.626419
149983606,29.5341255,-98.5395218
149983608,29.5342092,-98.5402621
149983704,29.4641299,-98.4791512
149983796,29.5699123,-98.6541174
149983802,29.5698231,-98.659666
149983821,29.5696679,-98.6680407
149983825,29.5696982,-98.6701018
149983883,29.496073,-98.695636
149983887,29.496049,-98.691817
149983945,29.555259,-98.561064
149983951,29.561676,-98.554693
149984017,29.5024126,-98.4634703
